Link,Date
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435827839&player=shnateman,"1.18.2011 12:50AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435822206&player=shnateman,"1.18.2011 12:37AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435815982&player=shnateman,"1.18.2011 12:23AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435809815&player=shnateman,"1.18.2011 12:10AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435805563&player=shnateman,"1.18.2011 12:03AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435800589&player=shnateman,"1.17.2011 11:53PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435821645&player=shnateman,"1.17.2011 11:35PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435768444&player=shnateman,"1.17.2011 11:01PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435761391&player=shnateman,"1.17.2011 10:51PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435747868&player=shnateman,"1.17.2011 10:34PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435736987&player=shnateman,"1.17.2011 10:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435586504&player=shnateman,"1.17.2011 8:10PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435566069&player=shnateman,"1.17.2011 7:57PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435552411&player=shnateman,"1.17.2011 7:48PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435537271&player=shnateman,"1.17.2011 7:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435506578&player=shnateman,"1.17.2011 7:19PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435480662&player=shnateman,"1.17.2011 7:04PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435474905&player=shnateman,"1.17.2011 7:01PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435393697&player=shnateman,"1.17.2011 6:17PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435365482&player=shnateman,"1.17.2011 6:02PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435336207&player=shnateman,"1.17.2011 5:47PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435314619&player=shnateman,"1.17.2011 5:37PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435292404&player=shnateman,"1.17.2011 5:25PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435239011&player=shnateman,"1.17.2011 5:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435097563&player=shnateman,"1.17.2011 3:54PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=435065280&player=shnateman,"1.17.2011 3:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=434405650&player=shnateman,"1.17.2011 10:52AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=434374778&player=shnateman,"1.17.2011 10:38AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=434292737&player=shnateman,"1.17.2011 9:58AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=434259867&player=shnateman,"1.17.2011 9:42AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=428979510&player=shnateman,"1.14.2011 9:14PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=423669937&player=shnateman,"1.11.2011 3:44PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=423647787&player=shnateman,"1.11.2011 3:32PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=423624611&player=shnateman,"1.11.2011 3:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=423585479&player=shnateman,"1.11.2011 2:59PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=423555264&player=shnateman,"1.11.2011 2:42PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=423531272&player=shnateman,"1.11.2011 2:29PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=423509600&player=shnateman,"1.11.2011 2:17PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=423457550&player=shnateman,"1.11.2011 1:47PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=423417973&player=shnateman,"1.11.2011 1:24PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=423390472&player=shnateman,"1.11.2011 1:06PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=423362572&player=shnateman,"1.11.2011 12:49PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=422714730&player=shnateman,"1.10.2011 9:42PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=422694086&player=shnateman,"1.10.2011 9:24PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=422681302&player=shnateman,"1.10.2011 9:13PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=422670343&player=shnateman,"1.10.2011 9:04PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=422292013&player=shnateman,"1.10.2011 5:21PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=422259522&player=shnateman,"1.10.2011 5:06PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=422215943&player=shnateman,"1.10.2011 4:45PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=421607061&player=shnateman,"1.10.2011 11:09AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=421592004&player=shnateman,"1.10.2011 10:58AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=421581568&player=shnateman,"1.10.2011 10:50AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=421117142&player=shnateman,"1.09.2011 11:02PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=421099294&player=shnateman,"1.09.2011 10:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=421088097&player=shnateman,"1.09.2011 10:27PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=421075257&player=shnateman,"1.09.2011 10:14PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=420474527&player=shnateman,"1.09.2011 3:31PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=420297961&player=shnateman,"1.09.2011 3:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=420208007&player=shnateman,"1.09.2011 2:32PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=420160299&player=shnateman,"1.09.2011 2:12PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=420135786&player=shnateman,"1.09.2011 2:02PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=420104825&player=shnateman,"1.09.2011 1:50PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=420076393&player=shnateman,"1.09.2011 1:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=420066702&player=shnateman,"1.09.2011 1:35PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=420043139&player=shnateman,"1.09.2011 1:25PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=420035322&player=shnateman,"1.09.2011 1:22PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=418804345&player=shnateman,"1.08.2011 11:19PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=418776658&player=shnateman,"1.08.2011 11:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=418760059&player=shnateman,"1.08.2011 10:49PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=415169359&player=shnateman,"1.07.2011 2:30PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=415138904&player=shnateman,"1.07.2011 2:15PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=415118537&player=shnateman,"1.07.2011 2:05PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=415087250&player=shnateman,"1.07.2011 1:50PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=414050457&player=shnateman,"1.06.2011 7:33PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=413982472&player=shnateman,"1.06.2011 6:55PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=413944372&player=shnateman,"1.06.2011 6:35PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=413916684&player=shnateman,"1.06.2011 6:21PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=413888259&player=shnateman,"1.06.2011 6:07PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=413207196&player=shnateman,"1.06.2011 12:22PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=413177442&player=shnateman,"1.06.2011 12:04PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=413160085&player=shnateman,"1.06.2011 11:52AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=412316820&player=shnateman,"1.05.2011 7:10PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=412294330&player=shnateman,"1.05.2011 6:56PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=412267359&player=shnateman,"1.05.2011 6:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409351867&player=shnateman,"1.03.2011 9:29PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409326480&player=shnateman,"1.03.2011 9:09PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409281117&player=shnateman,"1.03.2011 8:37PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409226379&player=shnateman,"1.03.2011 8:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409197659&player=shnateman,"1.03.2011 7:43PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409180883&player=shnateman,"1.03.2011 7:33PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409164084&player=shnateman,"1.03.2011 7:23PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409251898&player=shnateman,"1.03.2011 7:17PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409115115&player=shnateman,"1.03.2011 6:55PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409101646&player=shnateman,"1.03.2011 6:47PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409080899&player=shnateman,"1.03.2011 6:37PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=409065295&player=shnateman,"1.03.2011 6:28PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=404961471&player=shnateman,"1.01.2011 5:58PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=404928630&player=shnateman,"1.01.2011 5:43PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=388995138&player=shnateman,"12.25.2010 7:51PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=388929015&player=shnateman,"12.25.2010 7:15PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=387989018&player=shnateman,"12.25.2010 10:18AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=387941292&player=shnateman,"12.25.2010 9:48AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=387232184&player=shnateman,"12.24.2010 8:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=387218151&player=shnateman,"12.24.2010 8:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=387202653&player=shnateman,"12.24.2010 7:47PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=387191456&player=shnateman,"12.24.2010 7:38PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=387177525&player=shnateman,"12.24.2010 7:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=387161781&player=shnateman,"12.24.2010 7:13PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=386510122&player=shnateman,"12.24.2010 11:35AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=386475755&player=shnateman,"12.24.2010 11:14AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=386454761&player=shnateman,"12.24.2010 11:01AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=386436307&player=shnateman,"12.24.2010 10:49AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=386415467&player=shnateman,"12.24.2010 10:35AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=385398498&player=shnateman,"12.23.2010 6:51PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=385333768&player=shnateman,"12.23.2010 6:15PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=385326442&player=shnateman,"12.23.2010 6:10PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=383504783&player=shnateman,"12.22.2010 7:48PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=383477875&player=shnateman,"12.22.2010 7:33PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=383453797&player=shnateman,"12.22.2010 7:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=383143469&player=shnateman,"12.22.2010 4:32PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=383126401&player=shnateman,"12.22.2010 4:22PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381863998&player=shnateman,"12.21.2010 11:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381803666&player=shnateman,"12.21.2010 10:50PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381783854&player=shnateman,"12.21.2010 10:36PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381770304&player=shnateman,"12.21.2010 10:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381756519&player=shnateman,"12.21.2010 10:17PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381739368&player=shnateman,"12.21.2010 10:06PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381076527&player=shnateman,"12.21.2010 4:32PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=380881812&player=shnateman,"12.21.2010 3:04PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=380823749&player=shnateman,"12.21.2010 2:37PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=380790696&player=shnateman,"12.21.2010 2:24PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=380774500&player=shnateman,"12.21.2010 2:17PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=380710355&player=shnateman,"12.21.2010 1:50PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379410452&player=shnateman,"12.20.2010 8:15PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379395220&player=shnateman,"12.20.2010 8:05PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379381310&player=shnateman,"12.20.2010 7:57PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379378358&player=shnateman,"12.20.2010 7:55PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379347014&player=shnateman,"12.20.2010 7:36PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379316664&player=shnateman,"12.20.2010 7:18PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379298138&player=shnateman,"12.20.2010 7:07PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379254367&player=shnateman,"12.20.2010 6:42PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=378373918&player=shnateman,"12.20.2010 10:40AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=378322960&player=shnateman,"12.20.2010 10:06AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=378280240&player=shnateman,"12.20.2010 9:36AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=378264461&player=shnateman,"12.20.2010 9:24AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377918406&player=shnateman,"12.20.2010 1:12AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377911048&player=shnateman,"12.20.2010 1:00AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377904336&player=shnateman,"12.20.2010 12:50AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377897784&player=shnateman,"12.20.2010 12:40AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377884678&player=shnateman,"12.20.2010 12:21AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377864237&player=shnateman,"12.19.2010 11:56PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377853619&player=shnateman,"12.19.2010 11:43PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377843818&player=shnateman,"12.19.2010 11:32PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377825403&player=shnateman,"12.19.2010 11:13PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377792444&player=shnateman,"12.19.2010 10:42PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377764289&player=shnateman,"12.19.2010 10:19PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377727765&player=shnateman,"12.19.2010 9:50PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377704026&player=shnateman,"12.19.2010 9:33PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377681771&player=shnateman,"12.19.2010 9:17PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377673674&player=shnateman,"12.19.2010 9:12PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377655527&player=shnateman,"12.19.2010 8:59PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377621730&player=shnateman,"12.19.2010 8:37PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377564065&player=shnateman,"12.19.2010 8:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377160727&player=shnateman,"12.19.2010 3:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377010483&player=shnateman,"12.19.2010 2:51PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376993945&player=shnateman,"12.19.2010 2:43PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376975482&player=shnateman,"12.19.2010 2:34PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376952753&player=shnateman,"12.19.2010 2:22PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376925615&player=shnateman,"12.19.2010 2:08PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376905667&player=shnateman,"12.19.2010 1:58PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376889904&player=shnateman,"12.19.2010 1:51PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376864823&player=shnateman,"12.19.2010 1:37PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376846400&player=shnateman,"12.19.2010 1:28PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376829445&player=shnateman,"12.19.2010 1:19PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376815376&player=shnateman,"12.19.2010 1:12PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376795550&player=shnateman,"12.19.2010 1:01PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376773651&player=shnateman,"12.19.2010 12:50PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376753020&player=shnateman,"12.19.2010 12:40PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376639885&player=shnateman,"12.19.2010 11:41AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376621233&player=shnateman,"12.19.2010 11:31AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375960173&player=shnateman,"12.19.2010 1:08AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375944438&player=shnateman,"12.19.2010 12:45AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375925684&player=shnateman,"12.19.2010 12:22AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375907903&player=shnateman,"12.19.2010 12:01AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375897680&player=shnateman,"12.18.2010 11:49PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375886952&player=shnateman,"12.18.2010 11:38PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375874077&player=shnateman,"12.18.2010 11:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375862754&player=shnateman,"12.18.2010 11:16PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=374356249&player=shnateman,"12.18.2010 8:05AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=374337116&player=shnateman,"12.18.2010 7:49AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=374321550&player=shnateman,"12.18.2010 7:37AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373891584&player=shnateman,"12.17.2010 10:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373873472&player=shnateman,"12.17.2010 10:07PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373855168&player=shnateman,"12.17.2010 9:55PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373835600&player=shnateman,"12.17.2010 9:42PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373819922&player=shnateman,"12.17.2010 9:32PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373794057&player=shnateman,"12.17.2010 9:15PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373768509&player=shnateman,"12.17.2010 9:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373749176&player=shnateman,"12.17.2010 8:49PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373736578&player=shnateman,"12.17.2010 8:42PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372160645&player=shnateman,"12.16.2010 8:41PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372140194&player=shnateman,"12.16.2010 8:25PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372122365&player=shnateman,"12.16.2010 8:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372120594&player=shnateman,"12.16.2010 8:09PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372080328&player=shnateman,"12.16.2010 7:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372053881&player=shnateman,"12.16.2010 7:19PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372047162&player=shnateman,"12.16.2010 7:14PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371028833&player=shnateman,"12.15.2010 11:57PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371027149&player=shnateman,"12.15.2010 11:54PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371009857&player=shnateman,"12.15.2010 11:23PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371007768&player=shnateman,"12.15.2010 11:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371005278&player=shnateman,"12.15.2010 11:16PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371004293&player=shnateman,"12.15.2010 11:14PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370994557&player=shnateman,"12.15.2010 10:59PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370984645&player=shnateman,"12.15.2010 10:45PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370981492&player=shnateman,"12.15.2010 10:40PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370978805&player=shnateman,"12.15.2010 10:37PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370976016&player=shnateman,"12.15.2010 10:34PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370970259&player=shnateman,"12.15.2010 10:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370394905&player=shnateman,"12.15.2010 2:46PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370259972&player=shnateman,"12.15.2010 12:58PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370235244&player=shnateman,"12.15.2010 12:35PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370211635&player=shnateman,"12.15.2010 12:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370175984&player=shnateman,"12.15.2010 11:32AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370173954&player=shnateman,"12.15.2010 11:29AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370170348&player=shnateman,"12.15.2010 11:26AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369744627&player=shnateman,"12.14.2010 9:36PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369728975&player=shnateman,"12.14.2010 9:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369719436&player=shnateman,"12.14.2010 9:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369707371&player=shnateman,"12.14.2010 9:01PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369697870&player=shnateman,"12.14.2010 8:53PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369675787&player=shnateman,"12.14.2010 8:34PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369656279&player=shnateman,"12.14.2010 8:19PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368710090&player=shnateman,"12.14.2010 7:55AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368701045&player=shnateman,"12.14.2010 7:39AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368694912&player=shnateman,"12.14.2010 7:28AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368688294&player=shnateman,"12.14.2010 7:15AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368413783&player=shnateman,"12.13.2010 9:19PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368405099&player=shnateman,"12.13.2010 9:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368388353&player=shnateman,"12.13.2010 8:55PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368371423&player=shnateman,"12.13.2010 8:39PM"
